X,Y,LICENSE,APPLICANT,TRADE_NAME,CLASS,ADDRESS,ZIPCODE,WARD,ANC,SMD,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING,CARRYOUT_DELIVERY,MAR_ID,XCOORD,YCOORD,LONGITUDE,LATITUDE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID
-77.0757817183665,38.9645541256772,ABRA-103575,"Chevy Chase Liquors, LLC",Chevy Chase Wine & Spirits,A,5544 CONNECTICUT AVENUE NW,20015,Ward 3,ANC 3G,SMD 3G06,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,299973,393432.55,144073.23,-77.07577941,38.96454666,ABRALicenseePt_1132,{1AF67EAA-4684-46B0-B5A9-8DBA0A7AA404},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5932
-77.0418810420987,38.9212938298162,ABRA-103576,"Los Cuates Adams Morgan, Inc.",Los Cuates Restaurant,C,2429 18TH STREET NW,20009,Ward 1,ANC 1C,SMD 1C07,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,75,,,CHECKED,235604,396368.36,139269.06,-77.04187874,38.92128604,ABRALicenseePt_1133,{9D6C4333-35EF-4B3D-9563-4A280C5807F7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5933
-77.0369874737032,38.9017251279862,ABRA-103577,16th Street Dining Inc.,il piatto,C,900 16TH STREET NW,20006,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,180,,,,301936,396791.84,137096.59,-77.03698518,38.90171734,ABRALicenseePt_1134,{839EF7E7-2A2A-40AB-AA73-CC8CA0B8B6C8},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5934
-77.023295573024,38.8950413924394,ABRA-103663,Penn Quarter FreshFarm Market,Penn Quarter FreshFarm Market,Caterer,400 8TH STREET NW,20004,Ward 2,ANC 2C,SMD 2C03,Active,Manufacturer,,,,,,CHECKED,,,,,,,,,,,238147,397979.31,136354.25,-77.02329328,38.89503361,ABRALicenseePt_1135,{29677480-B9BC-4503-835F-54AE7A62E425},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5935
-76.9998926213936,38.9196494784956,ABRA-103665,Neighbourhood of Smret Market LLC,Smert Sun Market,B,415 RHODE ISLAND AVENUE NE,20002,Ward 5,ANC 5E,SMD 5E03,Active,Retail - Class B,,,CHECKED,,,CHECKED,,,,,,,,,,,26073,400009.51,139085.69,-76.99989034,38.91964202,ABRALicenseePt_1136,{D87C1047-7FB8-4CE6-AB7B-7E5BC6F67318},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5936
-76.9998538950307,38.9102195524542,ABRA-103671,Roanoke Valley Wine Company,Roanoke Valley DC,A,301 NEW YORK AVENUE NE,20002,Ward 5,ANC 5D,SMD 5D01,Active,Wholesaler,,,,,,,,,,,,,,,,,287373,400012.87,138038.89,-76.99985161,38.91021176,ABRALicenseePt_1137,{DB4B1115-263B-4707-B8E9-292FEC3FDCD4},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5937
-77.0243122241868,38.8975564112836,ABRA-103680,"TS5 Hospitality, LLC",The Smith,C,901 F STREET NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,326,,,CHECKED,242796,397891.19,136633.46,-77.02430993,38.89754896,ABRALicenseePt_1138,{9B7C4C83-F39E-44DA-A924-6AAB2F86F241},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5938
-77.0225659575448,38.9167572466372,ABRA-103693,"Capo, LLC",Capo,C,715 FLORIDA AVENUE NW,20001,Ward 1,ANC 1B,SMD 1B01,Active,Tavern,,CHECKED,,,,,,CHECKED,CHECKED,,,,147,,,CHECKED,218726,398043.2,138764.87,-77.02256367,38.91674979,ABRALicenseePt_1139,{1C7CB350-5F13-4481-8A39-132700B774C7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5939
-76.9745963982723,38.8713226808251,ABRA-103723,"Miku, LLC",J & D Market,B,2201 MINNESOTA AVENUE SE,20020,Ward 8,ANC 8A,SMD 8A01,Active,Retail - Grocery,,,,,,,,,,,,,,,,,50557,402204.69,133721.34,-76.97459412,38.87131523,ABRALicenseePt_1140,{C74A3F07-86F8-4D87-B1DC-F1620D79DD00},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5940
-77.0645983780818,38.9466332133605,ABRA-103741,"FT Casaluca DC II, LLC",Sfoglina Pasta House,C,4445 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3F,SMD 3F04,Active,Restaurant,,,,CHECKED,,,,,,,,,89,,,CHECKED,312972,394400.35,142083.1,-77.06459607,38.94662542,ABRALicenseePt_1141,{C3F573BF-2B6E-431C-A3F8-59159F20EAA6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5941
-77.0351038628767,38.9034191000989,ABRA-103786,G Street Food 15 LLC,G Street Food,Caterer,1030 15TH STREET NW,20005,Ward 2,ANC 2B,SMD 2B05,Issued,Caterer,,,,,,,,,,,,,,,,,278796,396955.3,137284.57,-77.03510157,38.90341131,ABRALicenseePt_1142,{54F9556E-CB6E-40F2-B948-00C812D5AA95},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5942
-77.0436644336329,38.921897365443,ABRA-103801,"Hightide, LLC",Los Companeros,C,1819 COLUMBIA ROAD NW,20009,Ward 1,ANC 1C,SMD 1C03,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,96,,,CHECKED,235360,396213.74,139336.13,-77.04366214,38.92188991,ABRALicenseePt_1143,{5C3D8611-EC95-41BE-ADAA-2C8EA3BB01FB},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5943
-77.0454419545752,38.9143269865756,ABRA-103848,"TUPP, INC.",Thai Phoon,C,2011 S STREET NW,20009,Ward 2,ANC 2B,SMD 2B01,Active,Restaurant,,,,CHECKED,,,,,,,,,85,,,CHECKED,242566,396059.18,138495.83,-77.04543966,38.91431953,ABRALicenseePt_1144,{B234A8C0-FE47-41FB-B438-EFC4888F9F6F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5944
-77.0259879132363,38.9561145184401,ABRA-103855,RPRK LLC,Rocket Liquors,A,900 KENNEDY STREET NW,20011,Ward 4,ANC 4D,SMD 4D01,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,285453,397747.68,143133.95,-77.02598562,38.95610705,ABRALicenseePt_1145,{5B0E612F-2488-4A13-9AB2-0D6642632562},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5945
-77.0068310328633,38.8713552416059,ABRA-103856,Waterfront Pizzeria LLC,All Purpose,C,79 POTOMAC AVENUE SE,20003,Ward 8,ANC 6D,SMD 6D07,Active,Restaurant,,,,,CHECKED,,,,,,,,225,,,CHECKED,313299,399407.41,133724.67,-77.00682875,38.87134746,ABRALicenseePt_1146,{DDF16D19-3A82-4FDD-96DC-A4892B934727},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5946
-77.0323908061608,38.9138358749387,ABRA-103863,"Chicken and Whiskey, LLC",Chicken + Whiskey,C,1738 14TH STREET NW,20009,Ward 2,ANC 2F,SMD 2F01,Active,Restaurant,,CHECKED,,,,,,,,,,,48,,,,240116,397191.04,138440.83,-77.03238851,38.91382842,ABRALicenseePt_1147,{33A936D8-A7CE-4EF3-BF2D-3C3021D2A581},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5947
-76.9562059927144,38.896030391515,ABRA-103871,"TKO, LLC",Chateau Remix,C,3439 BENNING ROAD NE,20019,Ward 7,ANC 7D,SMD 7D04,About to Expire,Tavern,,CHECKED,,,,,,CHECKED,CHECKED,,,,350,,,,287903,403799.27,136464.69,-76.95620372,38.89602294,ABRALicenseePt_1148,{1A3FF1AA-E610-4E70-902F-3079C33A9736},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5948
-77.024742014218,38.8976533411241,ABRA-103881,"Succotash F Street, LLC",Succotash,C,915 F STREET NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,,,,,,,,,,355,,,CHECKED,242798,397853.91,136644.23,-77.02473972,38.89764589,ABRALicenseePt_1149,{E6A8BA62-20EA-42BD-AA26-FFE17B8C99FF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5949
-77.0312698802666,38.9200272473208,ABRA-103899,Manhattan Laundry DC. LLC,Franklin Hall,C,1346 FLORIDA AVENUE NW,20009,Ward 1,ANC 1B,SMD 1B04,About to Expire,Tavern,,CHECKED,,,,,,,,,,,232,,,CHECKED,240288,397288.49,139128.09,-77.03126759,38.92001946,ABRALicenseePt_1150,{C97867B2-929C-47CD-88DB-D72C76C9B290},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5950
-77.0055967018329,38.879636998773,ABRA-103930,"Glass House Coffee Two, LLC",Slipstream,C,82 I STREET SE,20003,Ward 6,ANC 6D,SMD 6D07,About to Expire,Tavern,,,,,,,,,,,,,47,,,CHECKED,307326,399514.58,134644,-77.00559442,38.87962921,ABRALicenseePt_1151,{BC83C309-87C4-4C13-9FFC-DFA6A9C4462F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5951
-77.0216116386835,38.9003265631282,ABRA-103950,North Brothers LLC,Reren,C,817 7TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,,,,,,,,,,41,,,,285563,398125.53,136940.91,-77.02160935,38.90031878,ABRALicenseePt_1152,{723016FA-C780-4FE7-BD08-81D3ED0037E9},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5952
-77.0328483468466,38.8988443204402,ABRA-104016,Gakyu LLC,Sushi Gakyu,C,1420 NEW YORK AVENUE NW,20005,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,CHECKED,,,,,,,,,67,,,,300900,397150.76,136776.66,-77.03284605,38.89883687,ABRALicenseePt_1153,{CD8059B7-D1C0-41CF-8905-0925EFFAB2B3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5953
-76.9738891744459,38.9192610954717,ABRA-104023,A&J Hospitality Corporation,Eco Caters,Caterer,2221 ADAMS PLACE NE,20018,Ward 5,ANC 5C,SMD 5C02,Active,Caterer,,,,,,,,,,,,,,,,,146266,402264.54,139042.9,-76.9738869,38.91925364,ABRALicenseePt_1154,{8F7F9256-B966-4532-8854-5F777077D142},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5954
-77.0316929305753,38.9048931213154,ABRA-104027,"Sangdo, Inc.",Daily 14 Mart,A,1135 14TH STREET NW,20005,Ward 2,ANC 2F,SMD 2F05,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,307381,397251.22,137448.09,-77.03169064,38.90488567,ABRALicenseePt_1155,{1EA662F1-76B9-4D6E-9734-42B40981F490},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5955
-77.0203051644396,38.9153877640165,ABRA-104119,"Rito Loco, LLC",Rito Loco-El Techo,C,606 FLORIDA AVENUE NW,20001,Ward 2,ANC 6E,SMD 6E02,Active,Restaurant,,CHECKED,,,CHECKED,,,,,,,,79,,,CHECKED,279849,398239.23,138612.8,-77.02030287,38.91538031,ABRALicenseePt_1156,{B186F038-A5FC-4084-AAEB-100373F27029},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5956
-77.0272914212214,38.9531722110244,ABRA-104158,"Golden Triangle Investments, LLC",Hamilton Liquors,A,5205 GEORGIA AVENUE NW,20011,Ward 4,ANC 4D,SMD 4D04,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,251692,397634.6,142807.36,-77.02728913,38.95316475,ABRALicenseePt_1157,{0462944C-7C4C-42C3-A99A-295EA42B8149},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5957
-77.0387434105067,38.9113402523132,ABRA-104214,"Branda, LLC",Floriana,C,1602 17TH STREET NW,20009,Ward 2,ANC 2B,SMD 2B03,Active,Restaurant,,,,CHECKED,,,,,,,,,94,,,,241712,396639.98,138164.01,-77.03874111,38.9113328,ABRALicenseePt_1158,{E01E4B8B-34F9-4E5F-A943-2717999A30FD},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5958
-76.990523002589,38.9381278459499,ABRA-104222,Michigan Liquors LLC,Michigan Liquors,A,3934 12TH STREET NE,20017,Ward 5,ANC 5B,SMD 5B05,Issued,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,29009,400821.83,141136.99,-76.99052072,38.93812038,ABRALicenseePt_1159,{7D4376EB-4F04-48D6-BCFD-7A70B3A0E2A7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5959
-76.9688277317865,38.921383297944,ABRA-104228,"2335, LLC",Power Night Club/Lounge/Restaurant,C,2335 BLADENSBURG ROAD NE,20018,Ward 5,ANC 5C,SMD 5C04,About to Expire,Tavern,,CHECKED,,,,,,CHECKED,CHECKED,,,,299,,,,48294,402703.39,139278.62,-76.96882546,38.92137584,ABRALicenseePt_1160,{A3C69F63-ED20-4093-9017-ED8C3B2BBA00},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5960
-76.9965647129552,38.8851723767595,ABRA-104232,"Joselito, LLC",Joselito - Casa de Comidas,C,660 PENNSYLVANIA AVENUE SE,20003,Ward 6,ANC 6B,SMD 6B02,Active,Restaurant,,,,CHECKED,,,,,,,,,70,,,CHECKED,300871,400298.25,135258.46,-76.99656243,38.88516493,ABRALicenseePt_1161,{4B6E8A41-1AA0-4EAE-9AAB-CA74DCC1D53F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5961
-76.9959870170103,38.8999314952236,ABRA-104296,"AKC Briceno, LLC",Taqueria Rosticeria Fresca,C,701 H STREET NE,20002,Ward 6,ANC 6C,SMD 6C05,Active,Restaurant,,,,CHECKED,,,,,,,,,49,,,CHECKED,9,400348.3,136896.84,-76.99598473,38.89992404,ABRALicenseePt_1162,{B4531C03-1294-4069-8D78-C35EBE8FE250},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5962
-76.9737043605571,38.8506768029214,ABRA-104330,"Omega Ventures, Inc.",Alabama Convenience,B,2209 ALABAMA AVENUE SE,20020,Ward 8,ANC 8E,SMD 8E03,Active,Retail - Class B,,,,,,,,,,,,,,,,,278081,402282.76,131429.52,-76.97370209,38.85066936,ABRALicenseePt_1163,{5BCD593F-2C8E-4A7A-83AE-8777403DB983},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5963
-77.0272549844223,38.965291212264,ABRA-104374,"Brook Georgia Enterprises, LLC",Georgia Avenue Food Barn,A,6205 GEORGIA AVENUE NW,20011,Ward 4,ANC 4B,SMD 4B03,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,302323,397638.16,144152.68,-77.02725269,38.96528375,ABRALicenseePt_1164,{774C2899-2EDF-4B4C-9BDA-8E4FE33C51D7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5964
-77.0645983780818,38.9466332133605,ABRA-104468,"FT Casaluca DC II, LLC",Sfoglina Pasta House,Caterer,4445 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3F,SMD 3F04,Active,Caterer,,,,,,,,,,,,,,,,,312972,394400.35,142083.1,-77.06459607,38.94662542,ABRALicenseePt_1165,{19090904-138A-4AA2-8A24-5BBD39F532F7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5965
-76.9973896336096,38.9004117706322,ABRA-104498,"Whole Foods Market Group, Inc.",Whole Foods Market,D,600 H STREET NE,20002,Ward 6,ANC 6C,SMD 6C05,Active,Restaurant,,,,,CHECKED,,,,,,,,213,,,,311750,400226.63,136950.15,-76.99738735,38.90040398,ABRALicenseePt_1166,{CEC295EB-132E-4C81-B428-D228CAD47916},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5966
-76.9973896336096,38.9004117706322,ABRA-104505,"Whole Foods Market Group, Inc.",Whole Foods Market,B,600 H STREET NE,20002,Ward 6,ANC 6C,SMD 6C05,Active,Retail-Full Service Grocery,,,,,,CHECKED,,,,,,,,,,,311750,400226.63,136950.15,-76.99738735,38.90040398,ABRALicenseePt_1167,{C04E28CE-6D02-4DAA-9205-54E374F22336},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5967
-77.027574996994,38.8941315160954,ABRA-104527,Trump Old Post Office LLC,Trump International Hotel Washington DC/ BLT Prime,Caterer,1100 PENNSYLVANIA AVENUE NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Caterer,,,,,,,,,,,,,,,,,293192,397608.04,136253.35,-77.02757271,38.89412373,ABRALicenseePt_1168,{82728F7F-3E41-4D80-9AB7-8782D969F764},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5968
-77.025187245124,38.9062170410269,ABRA-104594,"Alley Cats Hospitality, LLC",Calico,C,50 BLAGDEN ALLEY NW,20001,Ward 2,ANC 2F,SMD 2F06,Active,Restaurant,,,,,CHECKED,,,,,,,,70,,,CHECKED,313132,397815.55,137594.88,-77.02518495,38.90620925,ABRALicenseePt_1169,{96E07521-922C-437F-88C3-7E11B9F7FAF0},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5969
-77.0221852350707,38.9112875470028,ABRA-104597,"Daci Enterprises, LLC",Dacha Beer Garden,Caterer,1600 7TH STREET NW,20001,Ward 2,ANC 6E,SMD 6E01,Active,Caterer,,,,,,,,,,,,,,,,,311079,398076.07,138157.68,-77.02218294,38.91128009,ABRALicenseePt_1170,{9AED406C-696F-499C-85D8-37DA02E5A268},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5970
-76.9767784054616,38.8992388557508,ABRA-104606,"Matthias, Inc",Sylvia's Liquors,A,1818 BENNING ROAD NE,20002,Ward 5,ANC 5D,SMD 5D05,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,286493,402014.55,136820.2,-76.97677613,38.8992314,ABRALicenseePt_1171,{3170BF55-18BB-4F6F-B459-BD833DF975C3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5971
-77.0727136017187,38.9333486868288,ABRA-104608,"SMSK, LLC",Heritage India DC,C,3238 WISCONSIN AVENUE NW,20016,Ward 3,ANC 3C,SMD 3C09,Active,Restaurant,,,,CHECKED,,,,,,,,,60,,,CHECKED,284617,393695.69,140608.93,-77.07271129,38.93334123,ABRALicenseePt_1172,{18B78036-700B-4D2F-A370-25737AC403B6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5972
-77.0237220575197,38.9070861129874,ABRA-104694,"Union Kitchen, LLC",Union Kitchen Grocery,B,1251 9TH STREET NW,20001,Ward 2,ANC 2F,SMD 2F06,Active,Retail-Full Service Grocery,,,,,,CHECKED,,,,,,,,,,,301804,397942.66,137691.32,-77.02371977,38.90707866,ABRALicenseePt_1173,{18494D77-0CE8-4BD8-A254-F92072E20D0A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5973
-77.0222006371585,38.9115032938678,ABRA-104701,M & S INC.,GLO - Lalibela Ethiopian Restaurant & Lounge,C,1608 7TH STREET NW,20001,Ward 2,ANC 6E,SMD 6E01,Active,Restaurant,,CHECKED,,,,,,,,,,,78,,,,225813,398074.74,138181.63,-77.02219835,38.9114955,ABRALicenseePt_1174,{2DE61955-F59B-42BB-8D88-63DABD21F9FF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5974
-76.9908800435311,38.9277963386771,ABRA-104706,"Shaky McGurk's, LLC",Primrose,C,3002 12TH STREET NE,20017,Ward 5,ANC 5B,SMD 5B04,About to Expire,Tavern,,,,,CHECKED,,,,,,,,71,,,CHECKED,149340,400790.99,139990.1,-76.99087776,38.92778888,ABRALicenseePt_1175,{289CFCDA-2A06-4AA3-A110-E4467B24036D},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5975
-77.0322341031855,38.9089791606255,ABRA-104724,Shake Shack Washington DC LLC,Shake Shack,D,1400 14TH STREET NW,20005,Ward 2,ANC 2F,SMD 2F02,Active,Restaurant,,,,CHECKED,,,,,,,,,96,,,CHECKED,240221,397204.44,137901.69,-77.03223181,38.90897171,ABRALicenseePt_1176,{E5567467-B69E-478A-935C-582A038E2C6C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5976
-77.0069247768139,38.8766948758683,ABRA-104725,Shake Shack Washington D.C. LLC,Shake Shack,D,54 M STREET SE,20003,Ward 6,ANC 6D,SMD 6D02,Active,Restaurant,,,,,,,,,,,,,108,,,CHECKED,315467,399399.32,134317.41,-77.00692249,38.87668709,ABRALicenseePt_1177,{3385DE13-8984-4FD9-846F-46A8345012CC},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5977
-77.0329860146798,38.9293082279734,ABRA-104754,"Letena Ethiopian Restaurant, LLC",Letena,C,3100 14TH STREET NW,20010,Ward 1,ANC 1A,SMD 1A05,Active,Restaurant,,CHECKED,,,,,,CHECKED,,,,,60,,,,306304,397140.04,140158.41,-77.03298372,38.92930077,ABRALicenseePt_1178,{96EB6CAC-A270-4647-A2C8-52B88495B99A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5978
-76.9976525505242,38.9087241437515,ABRA-104755,"Cucina al Volo, LLC",Cucina al Volo,D,1309 5TH STREET NE,20002,Ward 5,ANC 5D,SMD 5D01,About to Expire,Tavern,,,,,CHECKED,,,,,,,,8,,,CHECKED,301991,400203.8,137872.89,-76.99765027,38.90871669,ABRALicenseePt_1179,{E20F51BE-1894-4BE9-B02B-FFD73C2350B2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5979
-76.9869938725428,38.899975431698,ABRA-104782,"Bespoke 1337, LLC",Hill Prince,C,1337 H STREET NE,20002,Ward 6,ANC 6A,SMD 6A06,About to Expire,Tavern,,CHECKED,,,CHECKED,,,,,,,,194,,,CHECKED,286074,401128.4,136901.79,-76.98699159,38.89996798,ABRALicenseePt_1180,{F27808AB-0409-4454-9D34-DAF20C7AA1BA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5980
-76.9986410967006,38.9027776568573,ABRA-104838,"Old City MAO, LLC",Old City Market and Oven,B,522 K STREET NE,20002,Ward 6,ANC 6C,SMD 6C06,Active,Retail - Grocery,,,,,,CHECKED,,,,,,,,,,,11461,400118.07,137212.78,-76.99863881,38.9027702,ABRALicenseePt_1181,{D5D236C7-A97F-4A4B-B0B5-6E45BBCAC613},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5981
-76.9898026536878,38.9004138772194,ABRA-104866,"Naomi's Ladder II, LLC",Smokin' Pig,C,1208 H STREET NE,20002,Ward 6,ANC 6A,SMD 6A01,About to Expire,Tavern,,CHECKED,,,,,,,CHECKED,,,,113,,,,71906,400884.75,136950.43,-76.98980037,38.90040609,ABRALicenseePt_1182,{B5488035-776F-46D4-88AC-02A686B5BAE2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5982
-77.0203604537469,38.9022612427985,ABRA-104870,"RPM D.C., LLC",RPM ITALIAN/CAFE 110,Caterer,650 K STREET NW,20001,Ward 6,ANC 6E,SMD 6E05,Active,Caterer,,,,,,,,,,,,,,,,,314755,398234.11,137155.65,-77.02035816,38.90225345,ABRALicenseePt_1183,{1C1CCF18-029B-4405-BD98-2D1754F070F4},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5983
-77.0419746547163,38.9063635559234,ABRA-105012,"Heist Group, LLC",Heist,C,1216 18TH STREET NW,20036,Ward 2,ANC 2B,SMD 2B06,About to Expire,Nightclub,,,,,,,,,,,,,120,,CHECKED,,241286,396359.48,137611.68,-77.04197236,38.9063561,ABRALicenseePt_1184,{B7098F67-872B-44F8-8270-44A49433EFDE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5984
-77.0163044665425,38.9561833815849,ABRA-105058,"Library Tavern, LLC",Library Tavern,C,5420 3RD STREET NW,20011,Ward 4,ANC 4D,SMD 4D02,About to Expire,Tavern,,CHECKED,,CHECKED,,,,,,,,,85,,,,285193,398587,143141.4,-77.01630217,38.95617592,ABRALicenseePt_1185,{42AB2E42-E616-4CC1-A03A-BCBA952BD524},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5985
-77.0222269260173,38.9004059014084,ABRA-105091,"Yard House USA, Inc.",Yard House Restaurant,C,812 7TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,CHECKED,,,,,CHECKED,,,,538,,,CHECKED,279957,398072.16,136949.73,-77.02222464,38.90039845,ABRALicenseePt_1186,{06EC5252-34B9-4210-BCDF-0ECDA738EF90},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5986
-77.0238099409788,38.878856470377,ABRA-105098,Hurricane Hospitality LLC,Pearl Street Warehouse,C,33 PEARL STREET SW,20024,Ward 6,ANC 6D,SMD 6D04,About to Expire,Tavern,,CHECKED,,,CHECKED,,,CHECKED,CHECKED,,,,280,,,CHECKED,315518,397934.22,134557.61,-77.02380765,38.87884869,ABRALicenseePt_1187,{EAAE7026-32E0-442C-A02B-B8B0B5C2551C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5987
-77.0290444232359,38.9050079456299,ABRA-105123,"S & H 4, Inc.",Streets Market,B,1221 MASSACHUSETTS AVENUE NW,20005,Ward 2,ANC 2F,SMD 2F08,Active,Retail-Full Service Grocery,,,,,,CHECKED,,,,,,,,,,,240918,397480.95,137460.76,-77.02904213,38.90500016,ABRALicenseePt_1188,{A5FF0E5C-4CAA-4798-A1E7-C1617B085887},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5988
-77.0813190052587,38.9514152734646,ABRA-105157,"Pyradonis, LLC",Pyradonis,A,4708 WISCONSIN AVENUE NW,20016,Ward 3,ANC 3E,SMD 3E03,Active,Wholesaler,,,,,,,,,,,,,,,,,264454,392951.36,142615.11,-77.08131669,38.95140781,ABRALicenseePt_1189,{B17D9A7E-CBDA-4B21-A730-BC554FEF4F14},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5989
