Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"110010041003","Block Group 3, Census Tract 41, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000419",,,,,"11","001",,,"004100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010041003","Block Group 3",,,,926,140,48,23,0,34,169,164,83,113,70,72,10,15.12,5.18,2.48,0,3.67,18.25,17.71,8.96,12.2,7.56,7.78,1.08
"110010042011","Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000420",,,,,"11","001",,,"004201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010042011","Block Group 1",,,,1455,355,0,0,0,104,333,316,45,170,108,24,0,24.4,0,0,0,7.15,22.89,21.72,3.09,11.68,7.42,1.65,0
"110010042012","Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000421",,,,,"11","001",,,"004201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010042012","Block Group 2",,,,1145,0,0,0,0,93,699,136,161,56,0,0,0,0,0,0,0,8.12,61.05,11.88,14.06,4.89,0,0,0
"110010042013","Block Group 3, Census Tract 42.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000422",,,,,"11","001",,,"004201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010042013","Block Group 3",,,,1171,30,0,13,0,105,523,127,102,234,37,0,0,2.56,0,1.11,0,8.97,44.66,10.85,8.71,19.98,3.16,0,0
"110010042021","Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000423",,,,,"11","001",,,"004202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010042021","Block Group 1",,,,1505,25,0,0,14,179,697,148,131,159,150,0,2,1.66,0,0,0.93,11.89,46.31,9.83,8.7,10.56,9.97,0,0.13
"110010042022","Block Group 2, Census Tract 42.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000424",,,,,"11","001",,,"004202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010042022","Block Group 2",,,,1087,25,0,0,0,86,600,61,113,132,63,7,0,2.3,0,0,0,7.91,55.2,5.61,10.4,12.14,5.8,0.64,0
"110010043001","Block Group 1, Census Tract 43, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000425",,,,,"11","001",,,"004300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010043001","Block Group 1",,,,617,30,0,0,0,34,362,56,70,47,18,0,0,4.86,0,0,0,5.51,58.67,9.08,11.35,7.62,2.92,0,0
"110010043002","Block Group 2, Census Tract 43, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000426",,,,,"11","001",,,"004300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010043002","Block Group 2",,,,1254,85,49,28,0,116,151,471,140,0,83,64,67,6.78,3.91,2.23,0,9.25,12.04,37.56,11.16,0,6.62,5.1,5.34
"110010043003","Block Group 3, Census Tract 43, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000427",,,,,"11","001",,,"004300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010043003","Block Group 3",,,,1356,218,0,0,0,28,677,348,15,27,43,0,0,16.08,0,0,0,2.06,49.93,25.66,1.11,1.99,3.17,0,0
"110010043004","Block Group 4, Census Tract 43, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000428",,,,,"11","001",,,"004300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010043004","Block Group 4",,,,777,34,0,0,0,0,447,147,56,51,6,36,0,4.38,0,0,0,0,57.53,18.92,7.21,6.56,0.77,4.63,0
"110010044011","Block Group 1, Census Tract 44.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000429",,,,,"11","001",,,"004401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010044011","Block Group 1",,,,1348,159,0,0,0,38,417,436,214,0,50,34,0,11.8,0,0,0,2.82,30.93,32.34,15.88,0,3.71,2.52,0
"110010044012","Block Group 2, Census Tract 44.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000430",,,,,"11","001",,,"004401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010044012","Block Group 2",,,,1638,223,234,0,0,69,495,385,72,59,48,18,35,13.61,14.29,0,0,4.21,30.22,23.5,4.4,3.6,2.93,1.1,2.14
"110010044013","Block Group 3, Census Tract 44.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000431",,,,,"11","001",,,"004401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010044013","Block Group 3",,,,446,0,0,0,0,29,230,153,34,0,0,0,0,0,0,0,0,6.5,51.57,34.3,7.62,0,0,0,0
"110010044021","Block Group 1, Census Tract 44.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000432",,,,,"11","001",,,"004402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010044021","Block Group 1",,,,1269,22,0,4,3,202,380,170,150,216,64,58,0,1.73,0,0.32,0.24,15.92,29.94,13.4,11.82,17.02,5.04,4.57,0
"110010044022","Block Group 2, Census Tract 44.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000433",,,,,"11","001",,,"004402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010044022","Block Group 2",,,,1333,147,59,0,0,30,579,216,78,127,97,0,0,11.03,4.43,0,0,2.25,43.44,16.2,5.85,9.53,7.28,0,0
"110010046001","Block Group 1, Census Tract 46, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000434",,,,,"11","001",,,"004600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010046001","Block Group 1",,,,1085,19,0,23,0,80,279,228,164,138,87,42,25,1.75,0,2.12,0,7.37,25.71,21.01,15.12,12.72,8.02,3.87,2.3
"110010046002","Block Group 2, Census Tract 46, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000435",,,,,"11","001",,,"004600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010046002","Block Group 2",,,,1946,39,23,197,8,237,710,152,210,109,165,61,35,2,1.18,10.12,0.41,12.18,36.49,7.81,10.79,5.6,8.48,3.13,1.8
"110010047021","Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000436",,,,,"11","001",,,"004702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047021","Block Group 1",,,,885,34,10,22,0,44,186,117,70,106,152,71,73,3.84,1.13,2.49,0,4.97,21.02,13.22,7.91,11.98,17.18,8.02,8.25
"110010047022","Block Group 2, Census Tract 47.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000437",,,,,"11","001",,,"004702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047022","Block Group 2",,,,569,9,0,0,0,15,208,184,69,72,4,8,0,1.58,0,0,0,2.64,36.56,32.34,12.13,12.65,0.7,1.41,0
"110010047023","Block Group 3, Census Tract 47.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000438",,,,,"11","001",,,"004702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047023","Block Group 3",,,,437,0,0,0,0,32,302,42,17,44,0,0,0,0,0,0,0,7.32,69.11,9.61,3.89,10.07,0,0,0
"110010047024","Block Group 4, Census Tract 47.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000439",,,,,"11","001",,,"004702","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047024","Block Group 4",,,,853,35,0,0,0,45,561,114,84,9,5,0,0,4.1,0,0,0,5.28,65.77,13.36,9.85,1.06,0.59,0,0
"110010047025","Block Group 5, Census Tract 47.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000440",,,,,"11","001",,,"004702","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047025","Block Group 5",,,,1051,37,0,0,0,49,768,120,63,9,5,0,0,3.52,0,0,0,4.66,73.07,11.42,5.99,0.86,0.48,0,0
"110010047031","Block Group 1, Census Tract 47.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000441",,,,,"11","001",,,"004703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047031","Block Group 1",,,,1023,0,0,157,0,102,48,234,279,135,68,0,0,0,0,15.35,0,9.97,4.69,22.87,27.27,13.2,6.65,0,0
"110010047032","Block Group 2, Census Tract 47.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000442",,,,,"11","001",,,"004703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047032","Block Group 2",,,,443,0,0,0,0,63,199,101,56,15,9,0,0,0,0,0,0,14.22,44.92,22.8,12.64,3.39,2.03,0,0
"110010047033","Block Group 3, Census Tract 47.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000443",,,,,"11","001",,,"004703","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047033","Block Group 3",,,,1145,0,0,0,0,189,743,172,22,19,0,0,0,0,0,0,0,16.51,64.89,15.02,1.92,1.66,0,0,0
"110010047034","Block Group 4, Census Tract 47.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000444",,,,,"11","001",,,"004703","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047034","Block Group 4",,,,490,0,28,0,0,21,72,45,158,88,55,20,3,0,5.71,0,0,4.29,14.69,9.18,32.24,17.96,11.22,4.08,0.61
"110010047041","Block Group 1, Census Tract 47.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000445",,,,,"11","001",,,"004704","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047041","Block Group 1",,,,576,0,0,45,0,81,158,71,21,68,132,0,0,0,0,7.81,0,14.06,27.43,12.33,3.65,11.81,22.92,0,0
"110010047042","Block Group 2, Census Tract 47.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000446",,,,,"11","001",,,"004704","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010047042","Block Group 2",,,,632,75,21,0,88,122,0,139,22,123,23,0,19,11.87,3.32,0,13.92,19.3,0,21.99,3.48,19.46,3.64,0,3.01
"110010048011","Block Group 1, Census Tract 48.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000447",,,,,"11","001",,,"004801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010048011","Block Group 1",,,,514,42,0,10,5,20,125,71,33,66,116,26,0,8.17,0,1.95,0.97,3.89,24.32,13.81,6.42,12.84,22.57,5.06,0
"110010048012","Block Group 2, Census Tract 48.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000448",,,,,"11","001",,,"004801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010048012","Block Group 2",,,,975,23,16,0,17,55,351,200,39,92,38,144,0,2.36,1.64,0,1.74,5.64,36,20.51,4,9.44,3.9,14.77,0
"110010048013","Block Group 3, Census Tract 48.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000449",,,,,"11","001",,,"004801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010048013","Block Group 3",,,,1508,176,0,0,0,120,755,207,94,47,106,3,0,11.67,0,0,0,7.96,50.07,13.73,6.23,3.12,7.03,0.2,0
"110010048021","Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000450",,,,,"11","001",,,"004802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010048021","Block Group 1",,,,1686,60,32,28,66,44,512,429,198,172,121,15,9,3.56,1.9,1.66,3.91,2.61,30.37,25.44,11.74,10.2,7.18,0.89,0.53
"110010048022","Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000451",,,,,"11","001",,,"004802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010048022","Block Group 2",,,,1631,54,97,145,18,100,387,147,269,210,138,66,0,3.31,5.95,8.89,1.1,6.13,23.73,9.01,16.49,12.88,8.46,4.05,0
"110010049011","Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000452",,,,,"11","001",,,"004901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010049011","Block Group 1",,,,826,17,39,100,16,40,201,181,102,53,73,4,0,2.06,4.72,12.11,1.94,4.84,24.33,21.91,12.35,6.42,8.84,0.48,0
"110010049012","Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000453",,,,,"11","001",,,"004901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010049012","Block Group 2",,,,2003,56,25,21,12,321,864,375,104,88,71,60,6,2.8,1.25,1.05,0.6,16.03,43.14,18.72,5.19,4.39,3.54,3,0.3
"110010049013","Block Group 3, Census Tract 49.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000454",,,,,"11","001",,,"004901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010049013","Block Group 3",,,,440,28,0,0,0,0,111,86,69,49,93,4,0,6.36,0,0,0,0,25.23,19.55,15.68,11.14,21.14,0.91,0
"110010049021","Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000455",,,,,"11","001",,,"004902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010049021","Block Group 1",,,,526,0,57,52,51,0,228,38,44,43,0,13,0,0,10.84,9.89,9.7,0,43.35,7.22,8.37,8.17,0,2.47,0
"110010049022","Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000456",,,,,"11","001",,,"004902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010049022","Block Group 2",,,,855,38,17,0,0,15,401,69,146,95,58,16,0,4.44,1.99,0,0,1.75,46.9,8.07,17.08,11.11,6.78,1.87,0
"110010049023","Block Group 3, Census Tract 49.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000457",,,,,"11","001",,,"004902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010049023","Block Group 3",,,,1952,82,0,9,0,239,794,499,177,122,9,21,0,4.2,0,0.46,0,12.24,40.68,25.56,9.07,6.25,0.46,1.08,0
"110010050011","Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000458",,,,,"11","001",,,"005001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050011","Block Group 1",,,,879,4,0,9,0,5,276,452,49,40,44,0,0,0.46,0,1.02,0,0.57,31.4,51.42,5.57,4.55,5.01,0,0
"110010050012","Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000459",,,,,"11","001",,,"005001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050012","Block Group 2",,,,1043,21,32,29,0,74,382,172,94,140,42,57,0,2.01,3.07,2.78,0,7.09,36.63,16.49,9.01,13.42,4.03,5.47,0
"110010050031","Block Group 1, Census Tract 50.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000460",,,,,"11","001",,,"005003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050031","Block Group 1",,,,817,0,0,0,0,5,145,141,260,213,53,0,0,0,0,0,0,0.61,17.75,17.26,31.82,26.07,6.49,0,0
"110010050032","Block Group 2, Census Tract 50.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000461",,,,,"11","001",,,"005003","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050032","Block Group 2",,,,802,0,18,0,0,129,373,185,60,37,0,0,0,0,2.24,0,0,16.08,46.51,23.07,7.48,4.61,0,0,0
"110010050041","Block Group 1, Census Tract 50.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000462",,,,,"11","001",,,"005004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050041","Block Group 1",,,,2369,165,115,78,21,473,475,298,217,277,65,168,17,6.96,4.85,3.29,0.89,19.97,20.05,12.58,9.16,11.69,2.74,7.09,0.72
"110010050042","Block Group 2, Census Tract 50.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000463",,,,,"11","001",,,"005004","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050042","Block Group 2",,,,784,47,16,0,0,0,260,183,62,36,136,35,9,5.99,2.04,0,0,0,33.16,23.34,7.91,4.59,17.35,4.46,1.15
"110010050043","Block Group 3, Census Tract 50.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000464",,,,,"11","001",,,"005004","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010050043","Block Group 3",,,,967,26,0,0,0,105,419,157,0,139,78,32,11,2.69,0,0,0,10.86,43.33,16.24,0,14.37,8.07,3.31,1.14
"110010052021","Block Group 1, Census Tract 52.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000465",,,,,"11","001",,,"005202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010052021","Block Group 1",,,,696,0,0,0,0,62,232,306,18,78,0,0,0,0,0,0,0,8.91,33.33,43.97,2.59,11.21,0,0,0
"110010052022","Block Group 2, Census Tract 52.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000466",,,,,"11","001",,,"005202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010052022","Block Group 2",,,,1305,0,0,0,0,4,422,242,126,216,186,109,0,0,0,0,0,0.31,32.34,18.54,9.66,16.55,14.25,8.35,0
"110010052023","Block Group 3, Census Tract 52.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000467",,,,,"11","001",,,"005202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010052023","Block Group 3",,,,682,0,0,0,0,0,311,107,109,34,106,15,0,0,0,0,0,0,45.6,15.69,15.98,4.99,15.54,2.2,0
"110010052031","Block Group 1, Census Tract 52.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000468",,,,,"11","001",,,"005203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010052031","Block Group 1",,,,1337,0,0,0,0,41,485,344,43,101,323,0,0,0,0,0,0,3.07,36.28,25.73,3.22,7.55,24.16,0,0
"110010052032","Block Group 2, Census Tract 52.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000469",,,,,"11","001",,,"005203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010052032","Block Group 2",,,,965,59,38,78,0,31,462,158,96,0,43,0,0,6.11,3.94,8.08,0,3.21,47.88,16.37,9.95,0,4.46,0,0
"110010052033","Block Group 3, Census Tract 52.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000470",,,,,"11","001",,,"005203","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010052033","Block Group 3",,,,1168,0,58,0,0,15,594,216,144,54,87,0,0,0,4.97,0,0,1.28,50.86,18.49,12.33,4.62,7.45,0,0
"110010053021","Block Group 1, Census Tract 53.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000471",,,,,"11","001",,,"005302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010053021","Block Group 1",,,,1279,113,10,0,0,58,398,355,49,191,83,11,11,8.84,0.78,0,0,4.53,31.12,27.76,3.83,14.93,6.49,0.86,0.86
"110010053022","Block Group 2, Census Tract 53.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000472",,,,,"11","001",,,"005302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010053022","Block Group 2",,,,792,26,0,0,0,0,556,67,57,77,9,0,0,3.28,0,0,0,0,70.2,8.46,7.2,9.72,1.14,0,0
"110010053023","Block Group 3, Census Tract 53.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000473",,,,,"11","001",,,"005302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010053023","Block Group 3",,,,468,0,0,20,21,17,273,68,22,4,17,26,0,0,0,4.27,4.49,3.63,58.33,14.53,4.7,0.85,3.63,5.56,0
"110010053031","Block Group 1, Census Tract 53.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000474",,,,,"11","001",,,"005303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010053031","Block Group 1",,,,421,0,0,0,0,8,249,51,48,18,47,0,0,0,0,0,0,1.9,59.14,12.11,11.4,4.28,11.16,0,0
"110010053032","Block Group 2, Census Tract 53.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000475",,,,,"11","001",,,"005303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010053032","Block Group 2",,,,1063,16,41,12,0,50,352,93,212,58,156,56,17,1.51,3.86,1.13,0,4.7,33.11,8.75,19.94,5.46,14.68,5.27,1.6
"110010053033","Block Group 3, Census Tract 53.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000476",,,,,"11","001",,,"005303","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010053033","Block Group 3",,,,1111,0,0,5,5,73,382,248,80,219,61,38,0,0,0,0.45,0.45,6.57,34.38,22.32,7.2,19.71,5.49,3.42,0
"110010055011","Block Group 1, Census Tract 55.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000477",,,,,"11","001",,,"005501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055011","Block Group 1",,,,1049,0,0,0,0,175,479,154,114,96,0,31,0,0,0,0,0,16.68,45.66,14.68,10.87,9.15,0,2.96,0
"110010055012","Block Group 2, Census Tract 55.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000478",,,,,"11","001",,,"005501","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055012","Block Group 2",,,,626,0,0,0,0,66,107,65,115,183,90,0,0,0,0,0,0,10.54,17.09,10.38,18.37,29.23,14.38,0,0
"110010055021","Block Group 1, Census Tract 55.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000479",,,,,"11","001",,,"005502","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055021","Block Group 1",,,,937,91,0,46,0,30,323,156,73,103,20,31,64,9.71,0,4.91,0,3.2,34.47,16.65,7.79,10.99,2.13,3.31,6.83
"110010055022","Block Group 2, Census Tract 55.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000480",,,,,"11","001",,,"005502","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055022","Block Group 2",,,,1070,0,0,0,0,308,332,105,22,19,160,36,88,0,0,0,0,28.79,31.03,9.81,2.06,1.78,14.95,3.36,8.22
"110010055023","Block Group 3, Census Tract 55.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000481",,,,,"11","001",,,"005502","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055023","Block Group 3",,,,558,0,0,0,0,108,231,44,58,36,81,0,0,0,0,0,0,19.35,41.4,7.89,10.39,6.45,14.52,0,0
"110010055031","Block Group 1, Census Tract 55.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000482",,,,,"11","001",,,"005503","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055031","Block Group 1",,,,1013,0,0,0,0,424,131,109,56,102,85,74,32,0,0,0,0,41.86,12.93,10.76,5.53,10.07,8.39,7.31,3.16
"110010055032","Block Group 2, Census Tract 55.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000483",,,,,"11","001",,,"005503","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010055032","Block Group 2",,,,799,29,0,0,0,32,157,408,24,149,0,0,0,3.63,0,0,0,4.01,19.65,51.06,3,18.65,0,0,0
"110010056011","Block Group 1, Census Tract 56.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000484",,,,,"11","001",,,"005601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010056011","Block Group 1",,,,1005,26,0,0,0,232,374,232,27,16,14,35,49,2.59,0,0,0,23.08,37.21,23.08,2.69,1.59,1.39,3.48,4.88
"110010056012","Block Group 2, Census Tract 56.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000485",,,,,"11","001",,,"005601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010056012","Block Group 2",,,,536,0,0,24,0,54,245,17,35,17,97,47,0,0,0,4.48,0,10.07,45.71,3.17,6.53,3.17,18.1,8.77,0
"110010056013","Block Group 3, Census Tract 56.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000486",,,,,"11","001",,,"005601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010056013","Block Group 3",,,,909,0,0,0,0,341,341,39,55,15,83,35,0,0,0,0,0,37.51,37.51,4.29,6.05,1.65,9.13,3.85,0
"110010056021","Block Group 1, Census Tract 56.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000487",,,,,"11","001",,,"005602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010056021","Block Group 1",,,,1173,11,0,0,0,416,97,121,85,149,102,160,32,0.94,0,0,0,35.46,8.27,10.32,7.25,12.7,8.7,13.64,2.73
